2017-03-08, 518.75
2017-03-07, 517.90
2017-03-06, 517.06
2017-03-03, 516.22
2017-03-02, 515.52
2017-03-01, 514.88
2017-02-28, 514.27
2017-02-27, 513.61
2017-02-23, 512.97
2017-02-22, 512.47
2017-02-21, 511.87
2017-02-20, 511.59
2017-02-17, 511.35
2017-02-16, 511.10
2017-02-15, 510.91
2017-02-14, 510.73
2017-02-13, 510.61
2017-02-10, 510.59
2017-02-09, 510.55
2017-02-08, 510.51
2017-02-07, 510.54
2017-02-06, 510.57
2017-02-03, 510.56
2017-02-02, 510.63
2017-02-01, 510.69
2017-01-31, 510.68
2017-01-30, 510.67
2017-01-27, 510.66
2017-01-25, 510.69
2017-01-24, 510.73
2017-01-23, 510.73
2017-01-20, 510.77
2017-01-19, 510.79
2017-01-18, 510.82
2017-01-17, 510.85
2017-01-16, 510.84
2017-01-13, 510.70
2017-01-12, 510.55
2017-01-11, 510.46
2017-01-10, 510.34
2017-01-09, 510.19
2017-01-06, 510.03
2017-01-05, 509.90
2017-01-04, 509.76
2017-01-03, 509.64
2017-01-02, 509.45
2016-12-30, 509.27
2016-12-29, 509.18
2016-12-28, 509.08
2016-12-27, 508.97
2016-12-26, 508.84
2016-12-23, 508.72
2016-12-22, 508.53
2016-12-21, 508.31
2016-12-20, 508.04
2016-12-19, 507.75
2016-12-16, 507.48
2016-12-15, 507.21
2016-12-14, 506.98
2016-12-13, 506.69
2016-12-12, 506.44
2016-12-09, 506.25
2016-12-08, 506.01
2016-12-07, 505.83
2016-12-06, 505.59
2016-12-05, 505.39
2016-12-02, 505.31
2016-12-01, 505.21
2016-11-30, 505.12
2016-11-29, 505.07
2016-11-28, 505.02
2016-11-25, 505.00
2016-11-24, 505.03
2016-11-23, 505.12
2016-11-22, 505.19
2016-11-21, 505.23
2016-11-18, 505.25
2016-11-17, 505.29
2016-11-16, 505.35
2016-11-15, 505.35
2016-11-11, 505.39
2016-11-10, 505.49
2016-11-09, 505.51
2016-11-08, 505.68
